#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
010,92501,22602,COMUNICACIÓN. PUBLICIDADE E PROPAGANDA,010,9,2,99000,,,
010,92501,22706,COMUNICACIÓN. ESTUDIOS E TRABALLOS TÉCNICOS.,010,9,2,69500,,,
010,94300,46600,TRANSF OUTRAS ENTIDADES LOCAIS QUE AGRUPEN CONCELLOS,010,9,4,119313.51,,,
010,94300,46700,TRANSFERENCIAS A EE.LL. CONSORCIOS,010,9,4,1361295.28,,,
020,23100,21200,ASIST.SOCIAL PRIMARIA. REPARAC. MANTEN.EDIFICIOS E O. CONST.,020,2,2,6800.15,,,
020,23100,21300,ASISTENCIA SOCIAL PRIMARIA. REPAR. MANTEM. MAQ. INSTA E UTIL,020,2,2,2695.24,,,
020,23100,21600,"ASISTENCIA SOCIAL PRIMARIA. REPAR.MANTEM, EQUIPOS PROC. INFO",020,2,2,3500,,,
020,23100,22103,ASISTENCIA SOCIAL PRIMARIA.  COMBUSTIBLES E CARBURANTES,020,2,2,15200,,,
020,23100,22699,ASISTENCIA SOCIAL PRIMARIA. OUTROS GASTOS DIVERSOS,020,2,2,46024.51,,,
020,23100,22701,ASISTENCIA SOCIAL PRIMARIA. SEGURIDADE,020,2,2,800,,,
020,23100,22703,ASIST.SOCIAL PRIMARIA.DEPENDENTES.CONTRATO PRESTACIÓN SERV.,020,2,2,1500000,,,
020,23100,22706,ASISTENCIA SOCIAL PRIMARIA. ESTUDIOS E TRABALLOS TÉCNICOS,020,2,2,92880,,,
020,23100,23000,ASISTENCIA SOCIAL PRIMARIA.AXUDAS CUSTE MEMBROS ÓRGANOS GOB,020,2,2,1500,,,
020,23100,23100,ASISTENCIA SOCIAL PRIMARIA. LOCOMOCIÓN MEMBROS ÓRGANOS GOB,020,2,2,1000,,,
020,23100,48000,ASISTENCIA SOCIAL PRIMARIA. ATENCIÓNS BENÉFICAS E ASISTENCIA,020,2,4,523500,,,
020,23100,48001,ASISTENCIA SOCIAL PRIMARIA. TRANSF. NON NOMINATIVAS,020,2,4,1415813.56,,,
020,23100,62500,ASISTENCIA SOCIAL PRIMARIA. MOBILIARIO,020,2,6,23005.22,,,
020,23101,21200,UMAD. REPARAC. MANTEM. EDIFICIOS E OUTRAS CONSTRUCCIÓNS.,020,2,2,23000,,,
020,23101,21300,"UMAD. REPARAC. MANTEM, MAQUIN.,INSTA E UTILLA.",020,2,2,4256.6,,,
020,23101,21600,UMAD.REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,020,2,2,1500,,,
020,23101,22001,"UMAD. PRENSA, REVISTAS, LIBROS E OUTRAS PUBLICACIÓNS.",020,2,2,1130,,,
020,23101,22100,UMAD. ENERGÍA ELÉCTRICA.,020,2,2,1500,,,
020,23101,22103,UMAD. COMBUSTIBLES E CARBURANTES.,020,2,2,6000,,,
020,23101,22105,UMAD. PRODUCTOS ALIMENTICIOS.,020,2,2,1500,,,
020,23101,22106,UMAD. PRODUCTOS FARMACÉUTICOS E MATERIAL SANITARIO.,020,2,2,4500,,,
020,23101,22199,UMAD. OUTROS SUBMINISTROS.,020,2,2,1500,,,
020,23101,22699,UMAD. OUTROS GASTOS DIVERSOS,020,2,2,30000,,,
020,23101,22701,UMAD. SEGURIDADE,020,2,2,40245.21,,,
020,23101,22706,UMAD. ESTUDOS E TRABALLOS TÉCNICOS.,020,2,2,10000,,,
020,23101,48000,UMAD. TRANSFERENCIAS A FAMILIAS E ISFL,020,2,4,2000,,,
020,23103,22699,EMIGRACIÓN/INMIGRACIÓN. OUTROS GASTOS DIVERSOS,020,2,2,15000,,,
020,23103,22706,EMIGRACIÓN/INMIGRACIÓN. ESTUDOS E TRABALLOS TÉCNICOS,020,2,2,20000,,,
020,23103,48000,EMIGRACIÓN/INMIGRACIÓN. TRANSF. NOMINATIVAS E COTAS NOMINATI,020,2,4,26500,,,
020,23103,49001,EMIGRACIÓN/INMIGRACIÓN.TRANSF CORR NON NOMINATIVAS EXT,020,2,4,54000,,,
020,23103,79000,EMIGRACION/INMIGRACIÓN TRANSFERENCIAS AO EXTERIOR,020,2,7,36000,,,
030,01100,31000,DÉBEDA PÚBLICA.XUROS OPERACIONS ENDEBEDAMENTO,030,0,3,627007.6,,,
030,01100,91300,DÉBEDA PÚBLICA.AMORTIZACION PRESTAMOS,030,0,9,7365307.58,,,
030,13200,12000,SUELDOS DEL GRUPO A1.,030,1,1,33798.84,,,
030,13200,12001,SEGURIDADE E ORDE PUBLICO. SUELDOS DEL GRUPO A2.,030,1,1,160805.28,,,
030,13200,12003,SEGURIDADE E ORDEN PUBLICA.SUELDOS DEL GRUPO C1.,030,1,1,1555485.96,,,
030,13200,12006,SEGURIDADE E ORDE PUBLICO. TRIENIOS.,030,1,1,301344.12,,,
030,13200,12100,SEGURIDADE E ORDEN PUBLICO.COMPLEMENTO DE DESTINO,030,1,1,767358.6,,,
030,13200,12101,SEGURIDADE E ORDEN PUBLICO.COMPLEMENTO ESPECÍFICO.,030,1,1,2087769.72,,,
030,13200,12500,SEGURIDADE E ORDEN PUBLICO RETRIB.. PROMOCIÓN INTERNA,030,1,1,55910.28,,,
030,13200,15000,SEGURIDADE E O. PUBLICO COMPLEM. PRODUCTIVIDADE FUNCIONARIOS,030,1,1,3706.2,,,
030,13200,15100,SEGURIDADE E ORDE PUBLICO. GRATIFICACIONS,030,1,1,515000,,,
030,13200,16000,SEGURIDADE E ORDE PUBLICO.SEGURIDADE SOCIAL,030,1,1,1314316.92,,,
030,13200,16400,SEGURIDADE E O. PUBLICCOMPL. FAMILIAR DE PERSOAL FUNCIONARIO,030,1,1,7575,,,
030,13300,12001,TRAFICO. SUELDOS DEL GRUPO A2.,030,1,1,14924.4,,,
030,13300,12003,TRAFICO. SUELDOS DEL GRUPO C1.,030,1,1,22338.6,,,
030,13300,12004,TRAFICO. SUELDOS DEL GRUPO C2.,030,1,1,28706.76,,,
030,13300,12006,TRAFICO. TRIENIOS.,030,1,1,12897.12,,,
030,13300,12100,TRAFICO. COMPLEMENTO DE DESTINO,030,1,1,30785.16,,,
030,13300,12101,TRAFICO. COMPLEMENTO ESPECÍFICO.,030,1,1,82898.04,,,
030,13300,13000,TRÁFICO. RETRIBUCIONS BÁSICAS.,030,1,1,12262.06,,,
030,13300,13002,TRÁFICO. RETRIBUCIONS COMPLEMENTARIAS.,030,1,1,13098.6,,,
030,13300,16000,TRAFICIO.SEGURIDADE SOCIAL,030,1,1,55459.32,,,
030,13600,12001,BOMBEIROS. SUELDOS DEL GRUPO A2.,030,1,1,14355.36,,,
030,13600,12003,BOMBEIROS. SUELDOS DEL GRUPO C1.,030,1,1,11695.92,,,
030,13600,12004,BOMBEIROS. SUELDOS DEL GRUPO C2.,030,1,1,531482.4,,,
030,13600,12006,BOMBEIROS. TRIENIOS.,030,1,1,75005.52,,,
030,13600,12100,BOMBEIROS.COMPLEMENTO DE DESTINO,030,1,1,259914.24,,,
030,13600,12101,BOMBEIROS .COMPLEMENTO ESPECÍFICO.,030,1,1,788409.72,,,
030,13600,12500,BOMBEIROS. O. RETRIBUCIONS.. PROMOCIÓN INTERNA,030,1,1,26343.36,,,
030,13600,15100,BOMBEIROS. GRATIFICACIONS,030,1,1,127000,,,
030,13600,16000,BOMBEIROS.SEGURIDAD SOCIAL.,030,1,1,584777.88,,,
030,15000,12000,ADMON. XEERAL . VIVENDA E URBANISMO.SOLDOS DEL GRUPO A1.,030,1,1,199593,,,
030,15000,12001,ADMON  XERAL VIVENDA E URBANISMO. SUELDOS DEL GRUPO A2.,030,1,1,102075.48,,,
030,15000,12003,ADMON XERAL VIVENDA E URBANISMO. SUELDOS DEL GRUPO C1.,030,1,1,146929.68,,,
030,15000,12004,ADMON. XERAL VIVENDA E URBANISMO. SUELDOS DEL GRUPO C2.,030,1,1,57314.64,,,
030,15000,12006,ADMON. XERAL VIVENDA E URBANISMO TRIENIOS.,030,1,1,97287,,,
030,15000,12100,ADMON. XERAL VIVENDA E URBANISMO. COMPLEMENTO DE DESTINO.,030,1,1,236043.12,,,
030,15000,12101,ADMON XERAL VIVENDA E URBANISMO.COMPLEMENTO ESPECÍFICO.,030,1,1,646807.32,,,
030,15000,13000,ADMÓN XERA. VIVENDA E URBANISMO. RETRIBUCIÓNS BÁSICAS.,030,1,1,53272.84,,,
030,15000,13002,ADMÓN XERAL. VIVENDA E URBANISMO. RETRIBUCIONS COMPLEMENTA.,030,1,1,56041.56,,,
030,15000,13101,ADMON. XRAL VIVENDA E URB. RETRIB PERSOAL LABORAL TEMPORAL,030,1,1,170000,,,
030,15000,16000,ADMON XERAL VIVENDA E URBANISMO.SEGURIDAD SOCIAL.,030,1,1,379989.24,,,
030,15320,12004,PAVIMENTACION DE VIAS PUBLICAS. SUELDOS DEL GRUPO C2.,030,1,1,76422.48,,,
030,15320,12006,PAVIMENTACION E VIAS PUBLICAS. TRIENIOS.,030,1,1,14137.44,,,
030,15320,12100,PAVIMENTACION DE VIAS PUBLICAS.COMPLEMENTO DE DESTINO.,030,1,1,34267.2,,,
030,15320,12101,PAVIMENTACION DE VIAS PUBLICAS.COMPLEMENTO ESPECÍFICO.,030,1,1,85521.6,,,
030,15320,13000,PAVIMENTO E VÍAS PÚBLICAS. RETRIBUCIONS BÁSICAS.,030,1,1,26147.68,,,
030,15320,13002,PAVIMENTACIÓNS DE VÍAS PÚBLICAS.RETRIBUCIONS COMPLEMENTARIAS,030,1,1,26747.76,,,
030,15320,13100,PAV.VIAS PUBLICAS.RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,030,1,1,10625.5,,,
030,15320,13102,PAVIMENTACION VIAS PUBLICAS. RETR. COMPL. LABORAIS TEMPORAIS,030,1,1,12470.64,,,
030,15320,16000,PAVIMENTACION DE VIAS PUBLICAS.SEGURIDE SOCIAL,030,1,1,89115.96,,,
030,15320,16400,PAVIMENTACION V PCOMPLEMENTO FAMILIAR DE PERSOAL FUNCIONARIO,030,1,1,3030,,,
030,17100,12003,PARQUES E XARDINS. SOLDOS DEL GRUPO C1.,030,1,1,45049.68,,,
030,17100,12004,PARQUES E XARDINS. SUELDOS DEL GRUPO C2.,030,1,1,95659.44,,,
030,17100,12006,PARQUES E XARDINS. TRIENIOS.,030,1,1,27532.8,,,
030,17100,12100,PARQUES E XARDINS.COMPLEMENTO DE DESTINO.,030,1,1,62715.96,,,
030,17100,12101,PARQUES E XARDINS. COMPLEMENTO ESPECÍFICO.,030,1,1,155037,,,
030,17100,13000,PARQUES E XARDÍNS. RETRIBUCIONS BÁSICAS.,030,1,1,25707.54,,,
030,17100,13002,PARQUES E XARDÍNS. RETRIBUCIONS COMPLEMENTARIAS.,030,1,1,26747.76,,,
030,17100,16000,PARQUES E XARDINS. SEGURIDAD SOCIAL.,030,1,1,114747.84,,,
030,17200,12000,.MEDIO AMBIENTE.SUELDOS DEL GRUPO A1.,030,1,1,32914.08,,,
030,17200,12001,MEDIO AMBIENTE.SUELDOS DEL GRUPO A2.,030,1,1,14620.08,,,
030,17200,12006,MEDIO AMBIENTE. TRIENIOS.,030,1,1,9148.68,,,
030,17200,12100,MEDIO AMBIENTE.COMPLEMENTO DE DESTINO.,030,1,1,20512.44,,,
030,17200,12101,MEDIO AMBIENTE .COMPLEMENTO ESPECÍFICO.,030,1,1,62936.16,,,
030,17200,16000,MEDIO AMBIENTE.SEGURIDADE SOCIAL,030,1,1,33722.76,,,
030,23100,12000,ASISTENCIA SOCIAL PRIMARIA.SUELDOS DEL GRUPO A1.,030,2,1,17100.12,,,
030,23100,12001,ASISTENCIA SOCIAL PRIMARIA.SUELDOS DEL GRUPO A2.,030,2,1,13971.48,,,
030,23100,12003,ASISTENCIA SOCIAL PRIMARIA. SUELDOS DEL GRUPO C1.,030,2,1,11281.44,,,
030,23100,12004,ASISTENCIA SOCIAL PRIMARIA. SUELDOS DEL GRUPO C2.,030,2,1,9586.44,,,
030,23100,12006,ASISITENCIA SOCIAL PRIMARIA. TRIENIOS.,030,2,1,8649.72,,,
030,23100,12100,ASISTENCIA SOCIAL PRIMARIA. COMPLEMENTO DE DESTINO.,030,2,1,24138.72,,,
030,23100,12101,ASISTENCIA SOCIAL PRIMARIA.COMPLEMENTO ESPECÍFICO.,030,2,1,64325.16,,,
030,23100,13000,ASISTENCIA SOCIAL PRIMARIA. RETRIBUCIONS BÁSICAS.,030,2,1,321857.86,,,
030,23100,13002,ASISTENCIA SOCIAL PRIMARIA. RETRIBUCIONS COMPLEMENTARIAS.,030,2,1,342079.44,,,
030,23100,13101,ASISTENCIA SOCIAL PRIMARIA. RETRIB. PERSOAL LABORAL TEMPORAL,030,2,1,50000,,,
030,23100,16000,ASISTENCIA SOCIAL PRIMARIA.SEGURIDADE SOCIAL,030,2,1,234550.2,,,
030,23101,13000,UMAD. RETRIBUCIONS BÁSICAS.,030,2,1,280602.9,,,
030,23101,13002,UMAD. RETRIBUCIONS COMPLEMENTARIAS,030,2,1,291039.96,,,
030,23101,16000,UMAD.SEGURIDAD SOCIAL.,030,2,1,176256,,,
030,23102,13000,MULLER. RETRIBUCIONS BÁSICAS.,030,2,1,34823.36,,,
030,23102,13002,MULLER. RETRIBUCIONS COMPLEMENTARIAS.,030,2,1,36631.08,,,
030,23102,16000,SEGURIDAD SOCIAL.,030,2,1,22079.4,,,
030,23103,13000,EMIGRACIÓN/ INMIGRACIÓN. RETRIBUCIONS BÁSICAS.,030,2,1,20583.54,,,
030,23103,13002,EMIGRACIÓN /INMIGRACIÓN. RETRIBUCIONS COMPLEMENTARIAS.,030,2,1,21590.52,,,
030,23103,16000,EMIGRACION/INMIGRACION.SEGURIADE SOCIAL,030,2,1,13031.76,,,
030,24100,12001,FOMENTO DO EMPREGO.SUELDOS DEL GRUPO A2.,030,2,1,17883.17,,,
030,24100,12003,FOMENTO DO EMPREGO. SUELDOS DEL GRUPO C1.,030,2,1,10983,,,
030,24100,12004,FOMENTO DO EMPREGO. SUELDOS DEL GRUPO C2.,030,2,1,9541.68,,,
030,24100,12006,FOMENTO DO EMPREGO. TRIENIOS.,030,2,1,3230.79,,,
030,24100,12100,FOMENTO DO EMPREGO. COMPLEMENTO DE DESTINO.,030,2,1,14752.85,,,
030,24100,12101,FOMENTO DE EMPREGO.COMPLEMENTO ESPECÍFICO.,030,2,1,37099.78,,,
030,24100,13000,FOMENTO DO EMPREGO. RETRIBUCIONS BÁSICAS.,030,2,1,35058.38,,,
030,24100,13002,FOMENTO DO EMPREGO. RETRIBUCIONS COMPLEMENTARIAS.,030,2,1,36630.96,,,
030,24100,13100,FOMENTO DO EMPREGO. RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,030,2,1,37796.16,,,
030,24100,13101,FOMENTO EMPREGO.RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,030,2,1,130830.31,,,
030,24100,13102,FOMENTO EMPREGO.OUTRAS REMUNERACIÓNS. LABORAIS TEMPORAIS,030,2,1,30496.68,,,
030,24100,13103,FOMENTO EMPREGO.OUTRAS REMUN.LABORAIS TEMPORAIS,030,2,1,249729.2,,,
030,24100,16000,FOMENTO DO EMPREGO.SEGURIDAD SOCIAL.,030,2,1,130039.45,,,
030,31100,12003,SANIDADE. SUELDOS DEL GRUPO C1.,030,3,1,11470.44,,,
030,31100,12004,SANIDADE. SUELDOS DEL GRUPO C2.,030,3,1,28744.92,,,
030,31100,12006,SANIDADE. TRIENIOS.,030,3,1,9150.72,,,
030,31100,12100,SANIDADE.COMPLEMENTO DE DESTINO.,030,3,1,18233.04,,,
030,31100,12101,SANIDADE.COMPLEMENTO ESPECÍFICO.,030,3,1,48235.8,,,
030,31100,16000,SANIDADE.SEGURIDAD SOCIAL.,030,3,1,28140,,,
030,32000,12000,ADMINISTRACION XERAL DA EDUCACIÓN. SUELDOS DEL GRUPO A1.,030,3,1,16698.6,,,
030,32000,12006,ADMINISTRACION XERAL DA EDUCACION. TRIENIOS.,030,3,1,5221.32,,,
030,32000,12100,ADMINISTRACION XERAL DA EDUCACION.COMPLEMENTO DE DESTINO.,030,3,1,7135.68,,,
030,32000,12101,ADMINISTRACION XERAL DA EDUCACIÓN.COMPLEMENTO ESPECÍFICO.,030,3,1,22514.16,,,
030,32000,13000,ADMINISTRACIÓN XERAL DA EDUCACIÓN. RETRIBUCIONS BÁSICAS.,030,3,1,23197.26,,,
030,32000,13002,ADMINISTR. XERAL. EDUCACIÓN RETRIBUCIÓNS COMPLEMENTARIAS,030,3,1,21709.32,,,
030,32000,16000,ADMINISTRACION XERAL DA EDUCACION.SEGURIDAD SOCIAL.,030,3,1,24762.96,,,
030,33400,12000,PROMOCION CULTURAL. SUELDOS DEL GRUPO A1.,030,3,1,16227.36,,,
030,33400,12006,PROMOCION CULTURAL. TRIENIOS.,030,3,1,2088.48,,,
030,33400,12100,PROMOCION CULTURAL. COMPLEMENTO DE DESTINO.,030,3,1,6241.08,,,
030,33400,12101,PROMOCION CULTURAL COMPLEMENTO ESPECÍFICO.,030,3,1,18046.2,,,
030,33400,16000,PROMOCION CULTURAL.SEGURIDAD SOCIAL.,030,3,1,10736.04,,,
030,33401,12001,BANDA DE MUSICA.SUELDOS DEL GRUPO A2.,030,3,1,315923.16,,,
030,33401,12003,BANDA DE MUSICA. SOLDOS DEL GRUPO C1.,030,3,1,55734.48,,,
030,33401,12006,BANDA DE MUSICA. TRIENIOS.,030,3,1,62364.36,,,
030,33401,12100,BANDA DE MUSICA. COMPLEMENTO DE DESTINO.,030,3,1,141478.92,,,
030,33401,12101,BANDA DE MÚSICA. COMPLEMENTO ESPECÍFICO.,030,3,1,323972.16,,,
030,33401,12500,BANDA DE MUSICA.O. RETRIBUCIONS.. PROMOCIÓN INTERNA,030,3,1,31719.6,,,
030,33401,13000,BANDA DE MÚSICA. RETRIBUCIONS BÁSICAS.,030,3,1,86721.6,,,
030,33401,13002,BANDA DE MÚSICA.RETRIBUCIONS COMPLEMENTARIAS,030,3,1,84249.72,,,
030,33401,13100,BANDA DE MÚSICA. RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL.,030,3,1,20914.72,,,
030,33401,13101,BANDA DE MUSICA. RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,030,3,1,80000,,,
030,33401,13102,BANDA DE MUSICA.OUTRAS REMUNERACIÓNS. LABORAIS TEMPORAIS,030,3,1,35653.68,,,
030,33401,13500,BANDA DE MUSICA. O. RETRIBUCIONS. PROMOCION INTERNA,030,3,1,11793.24,,,
030,33401,16000,BANDA DE MUSICA.SEGURIDAD SOCIAL.,030,3,1,304438.08,,,
030,33401,16400,COMPLEMENTO FAMILIAR DE PERSOAL FUNCIONARIO,030,3,1,3030,,,
030,33402,13000,NORMALIZACIÓN LINGÜÏSTICA. RETRIBUCIONS BÁSICAS.,030,3,1,23984.64,,,
030,33402,13002,NORMALIZACIÓN LINGUISTICAS. RETRIBUCIONS COMPLEMENTARIAS,030,3,1,26433.48,,,
030,33402,16000,NORMALIZACION LINGUISTICA. SEGURIDAD SOCIAL.,030,3,1,13639.44,,,
030,33403,13000,CENTROS SOCIOCULTURAIS. RETRIBUCIONS BÁSICAS.,030,3,1,259486.64,,,
030,33403,13002,CENTROS SOCIOCULTURAIS.RETRIBUCIONS COMPLEMENTARIAS,030,3,1,284171.64,,,
030,33403,13100,CENTROS SOCIOCULTURAIS.RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,030,3,1,49830.08,,,
030,33403,13102,CENTROS SOCIOCULTURAIS. O. REMUNERACIÓNS. LABORAIS TEMPORAIS,030,3,1,63388.08,,,
030,33403,13500,CENTROS SOCIOCULTURAIS. O. RETRIBUCIONS. PROMOCION INTERNA,030,3,1,20563.6,,,
030,33403,16000,CENTROS SOCIOCULTURAIS. SEGURIDAD SOCIAL.,030,3,1,201551.88,,,
030,33404,12003,P. CULTURAL. ASOC. VECIÑAIS .SUELDOS DEL GRUPO C1.,030,3,1,22623,,,
030,33404,12006,P. CULTURAL. ASOCIACIONS VECIÑAS. TRIENIOS.,030,3,1,4974.48,,,
