#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10,92000,62500,ADMINISTRACIÓN XERAL. MOBILIARIO,10,9,6,3000,1593.69,4593.69,4593.69
10,92001,21300,"INFORMÁTICA. REPARAC. MANTEM, MAQUIN.,INSTA E UTILLA.",10,9,2,1010,0,1010,0
10,92001,21600,INFORMÁTICA. REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,10,9,2,10100,0,10100,4188.35
10,92001,22001,"INFORMÁTICA. PRENSA, REVISTAS E OUTRAS PUBLICACIÓNS",10,9,2,24176.17,22740,46916.17,0
10,92001,22002,INFORMATICA. MATERIAL INFORMÁTICO NON INVENTARIABLE.,10,9,2,23096.64,3405,26501.64,17051.43
10,92001,22699,INFORMÁTICA. OUTROS GASTOS DIVERSOS,10,9,2,2505,0,2505,3110.71
10,92001,22706,INFORMÁTICA. ESTUDOS E TRABALLOS TÉCNICOS,10,9,2,126794.83,22400,149194.83,164345.35
10,92001,22799,INFORMÁTICA. OUTROS TRAB REALIZ POR OTRAS EMPRESAS E PROFES,10,9,2,327160.89,5043,332203.89,214278.78
10,92001,62600,INFORMÁTICA.EQUIPOS PARA PROCESOS DE INFORMACION,10,9,6,60000,8703.88,68703.88,55226.04
10,92001,64100,INFORMÁTICA.GASTOS EN APLICACIÓNS INFORMÁTICAS,10,9,6,155150.5,155989,311139.5,38031.49
10,92001,72300,"INFORMÁTICA. TRA SOCI MERC ESTAT, ENTID PÚBL EMPR Y OTROS OP",10,9,7,0,0.1,0.1,0
10,92500,21600,ATENCIÓN CIDADÁ. REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,10,9,2,350,0,350,305.44
10,92501,22001,"COMUNICACIÓN PRENSA, REVISTAS, LIBROS E OUTRAS PUBLICACIÓNS.",10,9,2,60000,0,60000,59228.86
10,92501,22602,COMUNICACIÓN. PUBLICIDADE E PROPAGANDA,10,9,2,99000,45088,144088,214862.82
10,92501,22706,COMUNICACIÓN. ESTUDIOS E TRABALLOS TÉCNICOS.,10,9,2,69500,182,69682,25402.7
10,93300,63200,INV. REPOSICION EDIFICIOS E CONSTRUCC.,10,9,6,0,1440.24,1440.24,720.11
10,94300,46600,TRANSF OUTRAS ENTIDADES LOCAIS QUE AGRUPEN CONCELLOS,10,9,4,119313.51,-12000,107313.51,106491.6
10,94300,46700,TRANSFERENCIAS A EE.LL. CONSORCIOS,10,9,4,1361295.28,0,1361295.28,1361295.28
20,23100,21200,ASIST.SOCIAL PRIMARIA. REPARAC. MANTEN.EDIFICIOS E O. CONST.,20,2,2,6800.15,0,6800.15,2438.92
20,23100,21300,ASISTENCIA SOCIAL PRIMARIA. REPAR. MANTEM. MAQ. INSTA E UTIL,20,2,2,2695.24,0,2695.24,640.76
20,23100,21600,"ASISTENCIA SOCIAL PRIMARIA. REPAR.MANTEM, EQUIPOS PROC. INFO",20,2,2,3500,0,3500,1720.79
20,23100,22101,AGUA.,20,2,2,0,0,0,315.78
20,23100,22103,ASISTENCIA SOCIAL PRIMARIA.  COMBUSTIBLES E CARBURANTES,20,2,2,15200,0,15200,16180.33
20,23100,22699,ASISTENCIA SOCIAL PRIMARIA. OUTROS GASTOS DIVERSOS,20,2,2,46024.51,0,46024.51,58616.19
20,23100,22701,ASISTENCIA SOCIAL PRIMARIA. SEGURIDADE,20,2,2,800,0,800,940.03
20,23100,22703,ASIST.SOCIAL PRIMARIA.DEPENDENTES.CONTRATO PRESTACIÓN SERV.,20,2,2,1500000,0,1500000,860304.88
20,23100,22706,ASISTENCIA SOCIAL PRIMARIA. ESTUDIOS E TRABALLOS TÉCNICOS,20,2,2,92880,0,92880,126935.13
20,23100,23000,ASISTENCIA SOCIAL PRIMARIA.AXUDAS CUSTE MEMBROS ÓRGANOS GOB,20,2,2,1500,0,1500,26.67
20,23100,23100,ASISTENCIA SOCIAL PRIMARIA. LOCOMOCIÓN MEMBROS ÓRGANOS GOB,20,2,2,1000,0,1000,13.4
20,23100,48000,ASISTENCIA SOCIAL PRIMARIA. ATENCIÓNS BENÉFICAS E ASISTENCIA,20,2,4,523500,0,523500,522756.96
20,23100,48001,ASISTENCIA SOCIAL PRIMARIA. TRANSF. NON NOMINATIVAS,20,2,4,1415813.56,-305004.78,1110808.78,506933.68
20,23100,62500,ASISTENCIA SOCIAL PRIMARIA. MOBILIARIO,20,2,6,23005.22,0,23005.22,7979.32
20,23100,64100,GASTOS EN APLICACIÓNS INFORMÁTICAS,20,2,6,0,50000,50000,49675.34
20,23100,78001,Asistencia social primaria. Transf de capital a F e ISFL,20,2,7,0,75000,75000,6059.13
20,23101,21200,UMAD. REPARAC. MANTEM. EDIFICIOS E OUTRAS CONSTRUCCIÓNS.,20,2,2,23000,0,23000,19127.23
20,23101,21300,"UMAD. REPARAC. MANTEM, MAQUIN.,INSTA E UTILLA.",20,2,2,4256.6,0,4256.6,6445.59
20,23101,21600,UMAD.REPARA. MANTEN. EQUIPOS PROCESOS INFORM.,20,2,2,1500,0,1500,0
20,23101,22001,"UMAD. PRENSA, REVISTAS, LIBROS E OUTRAS PUBLICACIÓNS.",20,2,2,1130,0,1130,0
20,23101,22100,UMAD. ENERGÍA ELÉCTRICA.,20,2,2,1500,0,1500,0
20,23101,22103,UMAD. COMBUSTIBLES E CARBURANTES.,20,2,2,6000,0,6000,5278.86
20,23101,22105,UMAD. PRODUCTOS ALIMENTICIOS.,20,2,2,1500,0,1500,497.61
20,23101,22106,UMAD. PRODUCTOS FARMACÉUTICOS E MATERIAL SANITARIO.,20,2,2,4500,0,4500,2558.21
20,23101,22199,UMAD. OUTROS SUBMINISTROS.,20,2,2,1500,0,1500,802.23
20,23101,22699,UMAD. OUTROS GASTOS DIVERSOS,20,2,2,30000,0,30000,44958.7
20,23101,22701,UMAD. SEGURIDADE,20,2,2,40245.21,0,40245.21,40855.07
20,23101,22706,UMAD. ESTUDOS E TRABALLOS TÉCNICOS.,20,2,2,10000,0,10000,32791
20,23101,48000,UMAD. TRANSFERENCIAS A FAMILIAS E ISFL,20,2,4,2000,0,2000,0
20,23103,22699,EMIGRACIÓN/INMIGRACIÓN. OUTROS GASTOS DIVERSOS,20,2,2,15000,0,15000,13859
20,23103,22706,EMIGRACIÓN/INMIGRACIÓN. ESTUDOS E TRABALLOS TÉCNICOS,20,2,2,20000,0,20000,20303.63
20,23103,48000,EMIGRACIÓN/INMIGRACIÓN. TRANSF. NOMINATIVAS E COTAS NOMINATI,20,2,4,26500,4.78,26504.78,26080.09
20,23103,49001,EMIGRACIÓN/INMIGRACIÓN.TRANSF CORR NON NOMINATIVAS EXT,20,2,4,54000,0,54000,53611.97
20,23103,79000,EMIGRACION/INMIGRACIÓN TRANSFERENCIAS AO EXTERIOR,20,2,7,36000,0,36000,35601.72
30,1100,31000,DÉBEDA PÚBLICA.XUROS OPERACIONS ENDEBEDAMENTO,30,1,3,627007.6,-36200,590807.6,394955.46
30,1100,91300,DÉBEDA PÚBLICA.AMORTIZACION PRESTAMOS,30,1,9,7365307.58,2459914.9,9825222.48,9822149.46
30,13200,12000,SUELDOS DEL GRUPO A1.,30,1,1,33798.84,0,33798.84,32832.72
30,13200,12001,SEGURIDADE E ORDE PUBLICO. SUELDOS DEL GRUPO A2.,30,1,1,160805.28,-10766.52,150038.76,132512.7
30,13200,12003,SEGURIDADE E ORDEN PUBLICA.SUELDOS DEL GRUPO C1.,30,1,1,1555485.96,-98103.88,1457382.08,1365439.21
30,13200,12006,SEGURIDADE E ORDE PUBLICO. TRIENIOS.,30,1,1,301344.12,0,301344.12,340884.72
30,13200,12100,SEGURIDADE E ORDEN PUBLICO.COMPLEMENTO DE DESTINO,30,1,1,767358.6,-19747.26,747611.34,682895.95
30,13200,12101,SEGURIDADE E ORDEN PUBLICO.COMPLEMENTO ESPECÍFICO.,30,1,1,2087769.72,-83370.72,2004399,1869017.67
30,13200,12500,SEGURIDADE E ORDEN PUBLICO RETRIB.. PROMOCIÓN INTERNA,30,1,1,55910.28,-46484.79,9425.49,0
30,13200,15000,SEGURIDADE E O. PUBLICO COMPLEM. PRODUCTIVIDADE FUNCIONARIOS,30,1,1,3706.2,0,3706.2,3669.48
30,13200,15100,SEGURIDADE E ORDE PUBLICO. GRATIFICACIONS,30,1,1,515000,-65376.69,449623.31,449623.31
30,13200,16000,SEGURIDADE E ORDE PUBLICO.SEGURIDADE SOCIAL,30,1,1,1314316.92,0,1314316.92,1532028.33
30,13200,16400,SEGURIDADE E O. PUBLICCOMPL. FAMILIAR DE PERSOAL FUNCIONARIO,30,1,1,7575,0,7575,7950
30,13300,12001,TRAFICO. SUELDOS DEL GRUPO A2.,30,1,1,14924.4,0,14924.4,42298.26
30,13300,12003,TRAFICO. SUELDOS DEL GRUPO C1.,30,1,1,22338.6,0,22338.6,11123.94
30,13300,12004,TRAFICO. SUELDOS DEL GRUPO C2.,30,1,1,28706.76,0,28706.76,40533.92
30,13300,12005,TRÁFICO.SUELDOS DEL GRUPO E.,30,1,1,0,0,0,3887.99
30,13300,12006,TRAFICO. TRIENIOS.,30,1,1,12897.12,0,12897.12,17197.37
30,13300,12100,TRAFICO. COMPLEMENTO DE DESTINO,30,1,1,30785.16,0,30785.16,42679.42
30,13300,12101,TRAFICO. COMPLEMENTO ESPECÍFICO.,30,1,1,82898.04,0,82898.04,117446.74
30,13300,13000,TRÁFICO. RETRIBUCIONS BÁSICAS.,30,1,1,12262.06,0,12262.06,12262.8
30,13300,13002,TRÁFICO. RETRIBUCIONS COMPLEMENTARIAS.,30,1,1,13098.6,0,13098.6,13098.6
30,13300,16000,TRAFICIO.SEGURIDADE SOCIAL,30,1,1,55459.32,0,55459.32,85382.93
30,13600,12001,BOMBEIROS. SUELDOS DEL GRUPO A2.,30,1,1,14355.36,-10659.78,3695.58,0
30,13600,12003,BOMBEIROS. SUELDOS DEL GRUPO C1.,30,1,1,11695.92,0,11695.92,11164.81
30,13600,12004,BOMBEIROS. SUELDOS DEL GRUPO C2.,30,1,1,531482.4,-27158.72,504323.68,406593.18
30,13600,12006,BOMBEIROS. TRIENIOS.,30,1,1,75005.52,0,75005.52,69145.93
30,13600,12100,BOMBEIROS.COMPLEMENTO DE DESTINO,30,1,1,259914.24,-24125.98,235788.26,197936.77
30,13600,12101,BOMBEIROS .COMPLEMENTO ESPECÍFICO.,30,1,1,788409.72,-50979.9,737429.82,602365.24
30,13600,12500,BOMBEIROS. O. RETRIBUCIONS.. PROMOCIÓN INTERNA,30,1,1,26343.36,-13940.4,12402.96,0
30,13600,15100,BOMBEIROS. GRATIFICACIONS,30,1,1,127000,299552.41,426552.41,423645.06
30,13600,16000,BOMBEIROS.SEGURIDAD SOCIAL.,30,1,1,584777.88,0,584777.88,653612.57
30,13600,16400,COMPLEMENTO FAMILIAR DE PERSOAL FUNCIONARIO,30,1,1,0,0,0,205.12
30,15000,12000,ADMON. XEERAL . VIVENDA E URBANISMO.SOLDOS DEL GRUPO A1.,30,1,1,199593,19836.9,219429.9,216019.31
30,15000,12001,ADMON  XERAL VIVENDA E URBANISMO. SUELDOS DEL GRUPO A2.,30,1,1,102075.48,0,102075.48,92534.87
30,15000,12003,ADMON XERAL VIVENDA E URBANISMO. SUELDOS DEL GRUPO C1.,30,1,1,146929.68,13496.85,160426.53,140096.7
30,15000,12004,ADMON. XERAL VIVENDA E URBANISMO. SUELDOS DEL GRUPO C2.,30,1,1,57314.64,0,57314.64,73419.22
30,15000,12006,ADMON. XERAL VIVENDA E URBANISMO TRIENIOS.,30,1,1,97287,0,97287,111506.99
30,15000,12100,ADMON. XERAL VIVENDA E URBANISMO. COMPLEMENTO DE DESTINO.,30,1,1,236043.12,12082.5,248125.62,244473.05
30,15000,12101,ADMON XERAL VIVENDA E URBANISMO.COMPLEMENTO ESPECÍFICO.,30,1,1,646807.32,13190,659997.32,673047.08
30,15000,13000,ADMÓN XERA. VIVENDA E URBANISMO. RETRIBUCIÓNS BÁSICAS.,30,1,1,53272.84,0,53272.84,57141.03
30,15000,13002,ADMÓN XERAL. VIVENDA E URBANISMO. RETRIBUCIONS COMPLEMENTA.,30,1,1,56041.56,0,56041.56,55758.13
30,15000,13101,ADMON. XRAL VIVENDA E URB. RETRIB PERSOAL LABORAL TEMPORAL,30,1,1,170000,0,170000,0
30,15000,16000,ADMON XERAL VIVENDA E URBANISMO.SEGURIDAD SOCIAL.,30,1,1,379989.24,0,379989.24,464586.8
30,15320,12004,PAVIMENTACION DE VIAS PUBLICAS. SUELDOS DEL GRUPO C2.,30,1,1,76422.48,0,76422.48,49373.12
30,15320,12006,PAVIMENTACION E VIAS PUBLICAS. TRIENIOS.,30,1,1,14137.44,0,14137.44,14447.31
30,15320,12100,PAVIMENTACION DE VIAS PUBLICAS.COMPLEMENTO DE DESTINO.,30,1,1,34267.2,0,34267.2,23076.47
30,15320,12101,PAVIMENTACION DE VIAS PUBLICAS.COMPLEMENTO ESPECÍFICO.,30,1,1,85521.6,0,85521.6,57234.07
30,15320,13000,PAVIMENTO E VÍAS PÚBLICAS. RETRIBUCIONS BÁSICAS.,30,1,1,26147.68,0,26147.68,25526.88
30,15320,13002,PAVIMENTACIÓNS DE VÍAS PÚBLICAS.RETRIBUCIONS COMPLEMENTARIAS,30,1,1,26747.76,0,26747.76,25852.71
30,15320,13100,PAV.VIAS PUBLICAS.RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,30,1,1,10625.5,0,10625.5,10625.64
30,15320,13102,PAVIMENTACION VIAS PUBLICAS. RETR. COMPL. LABORAIS TEMPORAIS,30,1,1,12470.64,0,12470.64,12470.76
30,15320,16000,PAVIMENTACION DE VIAS PUBLICAS.SEGURIDE SOCIAL,30,1,1,89115.96,0,89115.96,103264.45
30,15320,16202,PAVIMENTACIÓN DE VÍAS PÚBLICAS.TRANSPORTE DE PERSONAL.,30,1,1,0,6500,6500,4162.61
30,15320,16400,PAVIMENTACION V PCOMPLEMENTO FAMILIAR DE PERSOAL FUNCIONARIO,30,1,1,3030,0,3030,4200
30,17100,12003,PARQUES E XARDINS. SOLDOS DEL GRUPO C1.,30,1,1,45049.68,0,45049.68,43883.24
30,17100,12004,PARQUES E XARDINS. SUELDOS DEL GRUPO C2.,30,1,1,95659.44,0,95659.44,89493.83
30,17100,12006,PARQUES E XARDINS. TRIENIOS.,30,1,1,27532.8,0,27532.8,32335.44
30,17100,12100,PARQUES E XARDINS.COMPLEMENTO DE DESTINO.,30,1,1,62715.96,0,62715.96,62305.23
30,17100,12101,PARQUES E XARDINS. COMPLEMENTO ESPECÍFICO.,30,1,1,155037,0,155037,156979.16
30,17100,13000,PARQUES E XARDÍNS. RETRIBUCIONS BÁSICAS.,30,1,1,25707.54,0,25707.54,24907.43
30,17100,13002,PARQUES E XARDÍNS. RETRIBUCIONS COMPLEMENTARIAS.,30,1,1,26747.76,0,26747.76,25201.93
30,17100,16000,PARQUES E XARDINS. SEGURIDAD SOCIAL.,30,1,1,114747.84,0,114747.84,131670.07
30,17200,12000,.MEDIO AMBIENTE.SUELDOS DEL GRUPO A1.,30,1,1,32914.08,0,32914.08,32323.72
30,17200,12001,MEDIO AMBIENTE.SUELDOS DEL GRUPO A2.,30,1,1,14620.08,0,14620.08,14206.2
30,17200,12006,MEDIO AMBIENTE. TRIENIOS.,30,1,1,9148.68,0,9148.68,10731.28
30,17200,12100,MEDIO AMBIENTE.COMPLEMENTO DE DESTINO.,30,1,1,20512.44,0,20512.44,20512.44
30,17200,12101,MEDIO AMBIENTE .COMPLEMENTO ESPECÍFICO.,30,1,1,62936.16,0,62936.16,62936.02
30,17200,16000,MEDIO AMBIENTE.SEGURIDADE SOCIAL,30,1,1,33722.76,0,33722.76,34320.94
30,23100,12000,ASISTENCIA SOCIAL PRIMARIA.SUELDOS DEL GRUPO A1.,30,2,1,17100.12,15755.9,32856.02,31067.92
30,23100,12001,ASISTENCIA SOCIAL PRIMARIA.SUELDOS DEL GRUPO A2.,30,2,1,13971.48,64061.03,78032.51,77588.54
30,23100,12003,ASISTENCIA SOCIAL PRIMARIA. SUELDOS DEL GRUPO C1.,30,2,1,11281.44,16969.41,28250.85,27640.32
30,23100,12004,ASISTENCIA SOCIAL PRIMARIA. SUELDOS DEL GRUPO C2.,30,2,1,9586.44,0,9586.44,9261.12
30,23100,12006,ASISITENCIA SOCIAL PRIMARIA. TRIENIOS.,30,2,1,8649.72,6175.58,14825.3,20969.11
30,23100,12100,ASISTENCIA SOCIAL PRIMARIA. COMPLEMENTO DE DESTINO.,30,2,1,24138.72,52903.47,77042.19,57718.24
30,23100,12101,ASISTENCIA SOCIAL PRIMARIA.COMPLEMENTO ESPECÍFICO.,30,2,1,64325.16,84793.32,149118.48,148582.41
30,23100,13000,ASISTENCIA SOCIAL PRIMARIA. RETRIBUCIONS BÁSICAS.,30,2,1,321857.86,0,321857.86,271820.39
30,23100,13002,ASISTENCIA SOCIAL PRIMARIA. RETRIBUCIONS COMPLEMENTARIAS.,30,2,1,342079.44,0,342079.44,362921.89
30,23100,13100,ASISTENCIA SOCIAL RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,30,2,1,0,0,0,12809.99
30,23100,13101,ASISTENCIA SOCIAL PRIMARIA. RETRIB. PERSOAL LABORAL TEMPORAL,30,2,1,50000,0,50000,0
30,23100,13102,ASISTENCIA SOCIAL OUTRAS REMUNERACIÓNS. LABORAIS TEMPORAIS,30,2,1,0,0,0,12312.68
30,23100,16000,ASISTENCIA SOCIAL PRIMARIA.SEGURIDADE SOCIAL,30,2,1,234550.2,69398.04,303948.24,308862.02
30,23101,13000,UMAD. RETRIBUCIONS BÁSICAS.,30,2,1,280602.9,0,280602.9,269509.65
30,23101,13002,UMAD. RETRIBUCIONS COMPLEMENTARIAS,30,2,1,291039.96,0,291039.96,275723.03
30,23101,13100,UMAD. RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,30,2,1,0,0,0,7083.76
30,23101,13102,UMAD. OUTRAS REMUNERACIÓNS. LABORAIS TEMPORAIS,30,2,1,0,0,0,8313.84
30,23101,16000,UMAD.SEGURIDAD SOCIAL.,30,2,1,176256,0,176256,176546.29
30,23102,13000,MULLER. RETRIBUCIONS BÁSICAS.,30,2,1,34823.36,0,34823.36,34713.08
30,23102,13002,MULLER. RETRIBUCIONS COMPLEMENTARIAS.,30,2,1,36631.08,0,36631.08,36236.61
30,23102,16000,SEGURIDAD SOCIAL.,30,2,1,22079.4,0,22079.4,22891.55
30,23103,13000,EMIGRACIÓN/ INMIGRACIÓN. RETRIBUCIONS BÁSICAS.,30,2,1,20583.54,0,20583.54,17191.12
30,23103,13002,EMIGRACIÓN /INMIGRACIÓN. RETRIBUCIONS COMPLEMENTARIAS.,30,2,1,21590.52,0,21590.52,16753.18
30,23103,13100,EMIGRACION/INMIGRACIÓN RETRIBUCIÓNS PERSOAL LABORAL TEMPORAL,30,2,1,0,0,0,1788.11
30,23103,13102,EMIGRACIÓN/INMIGRACIÓN OUTRAS REMUNE. LABORAIS TEMPORAIS,30,2,1,0,0,0,1731.85
30,23103,16000,EMIGRACION/INMIGRACION.SEGURIADE SOCIAL,30,2,1,13031.76,0,13031.76,13486.04
30,24100,12001,FOMENTO DO EMPREGO.SUELDOS DEL GRUPO A2.,30,2,1,17883.17,14327.79,32210.96,18287.72
